Frame_Index,Width
646589,107.8803864
646590,107.8803864
646591,107.8803864
646592,107.8803864
646593,107.8803864
646594,107.8803864
646595,107.8803864
646596,107.8803864
646597,107.8803864
646598,107.8803864
646599,107.8803864
646600,107.8803864
646601,107.8803864
646602,107.8803864
646603,107.8803864
646604,107.8803864
646605,107.8803864
646606,107.8803864
646607,107.8803864
646608,107.8803864
646609,107.8803864
646610,107.8803864
646611,107.8803864
646612,107.8803864
646613,107.8803864
646614,107.8803864
646615,107.8803864
646616,107.8803864
646617,107.8803864
646618,107.8803864
646619,107.8803864
646620,107.8803864
646621,107.8803864
646622,107.8803864
646623,107.8803864
646673,122.8412247
646674,122.8412247
646675,122.8412247
646676,122.8412247
646677,122.8412247
646678,122.8412247
646679,122.8412247
646680,122.8412247
646681,122.8412247
646682,122.8412247
646683,122.8412247
646684,122.8412247
646685,122.8412247
646686,122.8412247
646687,122.8412247
646688,122.8412247
646689,122.8412247
646690,122.8412247
646691,122.8412247
646692,122.8412247
646693,122.8412247
646694,122.8412247
646695,122.8412247
646696,122.8412247
646697,122.8412247
646698,122.8412247
646699,122.8412247
646700,122.8412247
646701,122.8412247
646702,122.8412247
646703,122.8412247
646704,122.8412247
646705,122.8412247
646706,122.8412247
646707,122.8412247
646708,122.8412247
646709,122.8412247
646710,122.8412247
646711,122.8412247
646712,122.8412247
646713,122.8412247
646714,122.8412247
646715,122.8412247
646716,122.8412247
646717,122.8412247
646718,122.8412247
646719,122.8412247
646720,122.8412247
646721,122.8412247
646722,122.8412247
646723,122.8412247
646724,122.8412247
646725,122.8412247
646726,122.8412247
646727,122.8412247
646728,122.8412247
646729,122.8412247
646730,122.8412247
646731,122.8412247
646732,122.8412247
646733,122.8412247
646734,122.8412247
646735,122.8412247
646736,122.8412247
646737,122.8412247
646738,122.8412247
646739,122.8412247
646740,122.8412247
646741,122.8412247
646742,122.8412247
646743,122.8412247
646744,122.8412247
646745,122.8412247
646746,122.8412247
646747,122.8412247
646748,122.8412247
646749,122.8412247
646750,122.8412247
646751,122.8412247
646752,122.8412247
646753,122.8412247
646754,122.8412247
646755,122.8412247
646756,122.8412247
646757,122.8412247
646758,122.8412247
646759,122.8412247
646760,122.8412247
646761,122.8412247
646762,122.8412247
646763,122.8412247
646764,122.8412247
646765,122.8412247
646766,122.8412247
646767,122.8412247
646768,122.8412247
646769,122.8412247
646770,122.8412247
646771,122.8412247
646772,122.8412247
646773,122.8412247
646774,122.8412247
646775,122.8412247
646776,122.8412247
646777,122.8412247
646778,122.8412247
646779,122.8412247
646780,122.8412247
646781,122.8412247
646782,122.8412247
646783,122.8412247
646784,122.8412247
646785,122.8412247
646786,122.8412247
646787,122.8412247
646788,122.8412247
646789,122.8412247
646790,122.8412247
646791,122.8412247
646792,122.8412247
646793,122.8412247
646794,122.8412247
646795,122.8412247
646796,122.8412247
646797,122.8412247
646798,122.8412247
646799,122.8412247
646800,122.8412247
646801,122.8412247
646802,122.8412247
646803,122.8412247
646804,122.8412247
646865,112.8257523
646866,112.8257523
646867,112.8257523
646868,112.8257523
646869,112.8257523
646870,112.8257523
646871,112.8257523
646872,112.8257523
646873,112.8257523
646874,112.8257523
646875,112.8257523
646876,112.8257523
646877,112.8257523
646878,112.8257523
646879,112.8257523
646880,112.8257523
646881,112.8257523
646882,112.8257523
646883,112.8257523
646884,112.8257523
646885,112.8257523
646886,112.8257523
646887,112.8257523
646888,112.8257523
646889,112.8257523
646890,112.8257523
646891,112.8257523
646892,112.8257523
646893,112.8257523
646894,112.8257523
646895,112.8257523
646896,112.8257523
646897,112.8257523
646898,112.8257523
646899,112.8257523
646900,112.8257523
646901,112.8257523
646902,112.8257523
646903,112.8257523
646904,112.8257523
646905,112.8257523
646906,112.8257523
646907,112.8257523
646908,112.8257523
646909,112.8257523
646910,112.8257523
646911,112.8257523
646912,112.8257523
646913,112.8257523
646914,112.8257523
646915,112.8257523
646916,112.8257523
646917,112.8257523
646918,112.8257523
646919,112.8257523
646920,112.8257523
646921,112.8257523
646922,112.8257523
646923,112.8257523
646924,112.8257523
646925,112.8257523
646926,112.8257523
646927,112.8257523
646928,112.8257523
646929,112.8257523
646930,112.8257523
646931,112.8257523
646932,112.8257523
646933,112.8257523
646934,112.8257523
646935,112.8257523
646936,112.8257523
646937,112.8257523
646938,112.8257523
646939,112.8257523
646940,112.8257523
646941,112.8257523
646942,112.8257523
646943,112.8257523
646944,112.8257523
646945,112.8257523
646946,112.8257523
646947,112.8257523
646948,112.8257523
646949,112.8257523
646999,108.4324265
647000,108.4324265
647001,108.4324265
647002,108.4324265
647003,108.4324265
647004,108.4324265
647005,108.4324265
647006,108.4324265
647007,108.4324265
647008,108.4324265
647009,108.4324265
647010,108.4324265
647011,108.4324265
647012,108.4324265
647013,108.4324265
647014,108.4324265
647015,108.4324265
647016,108.4324265
647017,108.4324265
647018,108.4324265
647019,108.4324265
647020,108.4324265
647021,108.4324265
647022,108.4324265
647023,108.4324265
647024,108.4324265
647025,108.4324265
647026,108.4324265
647027,108.4324265
647028,108.4324265
647029,108.4324265
647030,108.4324265
647031,108.4324265
647032,108.4324265
647033,108.4324265
647034,108.4324265
647035,108.4324265
647036,108.4324265
647037,108.4324265
647038,108.4324265
647039,108.4324265
647040,108.4324265
647041,108.4324265
647042,108.4324265
647043,108.4324265
647044,108.4324265
647045,108.4324265
647046,108.4324265
647047,108.4324265
647048,108.4324265
647049,108.4324265
647050,108.4324265
647051,108.4324265
647052,108.4324265
647053,108.4324265
647054,108.4324265
647055,108.4324265
647056,108.4324265
647057,108.4324265
647058,108.4324265
647059,108.4324265
647060,108.4324265
647061,108.4324265
647062,108.4324265
647063,108.4324265
647064,108.4324265
647065,108.4324265
647066,108.4324265
647067,108.4324265
647068,108.4324265
647069,108.4324265
647070,108.4324265
647071,108.4324265
647072,108.4324265
647073,108.4324265
647074,108.4324265
647075,108.4324265
647076,108.4324265
647077,108.4324265
647078,108.4324265
647079,108.4324265
647080,108.4324265
647081,108.4324265
647082,108.4324265
647083,108.4324265
647139,144.5899811
647140,144.5899811
647141,144.5899811
647142,144.5899811
647143,144.5899811
647144,144.5899811
647145,144.5899811
647146,144.5899811
647147,144.5899811
647148,144.5899811
647149,144.5899811
647150,144.5899811
647151,144.5899811
647152,144.5899811
647153,144.5899811
647154,144.5899811
647155,144.5899811
647156,144.5899811
647157,144.5899811
647158,144.5899811
647159,144.5899811
647160,144.5899811
647161,144.5899811
647162,144.5899811
647163,144.5899811
647164,144.5899811
647165,144.5899811
647166,144.5899811
647167,144.5899811
647168,144.5899811
647169,144.5899811
647170,144.5899811
647171,144.5899811
647172,144.5899811
647173,144.5899811
647174,144.5899811
647175,144.5899811
647176,144.5899811
647177,144.5899811
647178,144.5899811
647179,144.5899811
647180,144.5899811
647181,144.5899811
647182,144.5899811
647183,144.5899811
647184,144.5899811
647185,144.5899811
647186,144.5899811
647187,144.5899811
647188,144.5899811
647189,144.5899811
647190,144.5899811
647191,144.5899811
647192,144.5899811
647193,144.5899811
647194,144.5899811
647195,144.5899811
647196,144.5899811
647197,144.5899811
647198,144.5899811
647199,144.5899811
647200,144.5899811
647201,144.5899811
647202,144.5899811
647203,144.5899811
647204,144.5899811
647205,144.5899811
647206,144.5899811
647207,144.5899811
647208,144.5899811
647209,144.5899811
647210,144.5899811
647211,144.5899811
647212,144.5899811
647213,144.5899811
647214,144.5899811
647215,144.5899811
647216,144.5899811
647217,144.5899811
647218,144.5899811
647219,144.5899811
647220,144.5899811
647221,144.5899811
647222,144.5899811
647223,144.5899811
647224,144.5899811
647225,144.5899811
647226,144.5899811
647227,144.5899811
647228,144.5899811
647229,144.5899811
647230,144.5899811
647231,144.5899811
647232,144.5899811
647233,144.5899811
647234,144.5899811
647235,144.5899811
647236,144.5899811
647237,144.5899811
647238,144.5899811
647239,144.5899811
647240,144.5899811
647241,144.5899811
647242,144.5899811
647243,144.5899811
647244,144.5899811
647245,144.5899811
647246,144.5899811
647247,144.5899811
647248,144.5899811
647249,144.5899811
647250,144.5899811
647251,144.5899811
647252,144.5899811
647253,144.5899811
647254,144.5899811
647255,144.5899811
647256,144.5899811
647257,144.5899811
647258,144.5899811
647259,144.5899811
647260,144.5899811
647261,144.5899811
647262,144.5899811
647263,144.5899811
647264,144.5899811
647265,144.5899811
647266,144.5899811
647267,144.5899811
647268,144.5899811
647269,144.5899811
647270,144.5899811
647271,144.5899811
647272,144.5899811
647273,144.5899811
647274,144.5899811
647275,144.5899811
647276,144.5899811
647277,144.5899811
647278,144.5899811
647279,144.5899811
647280,144.5899811
647281,144.5899811
647282,144.5899811
647283,144.5899811
647284,144.5899811
647285,144.5899811
647286,144.5899811
647287,144.5899811
647288,144.5899811
647289,144.5899811
647290,144.5899811
647291,144.5899811
647292,144.5899811
647293,144.5899811
647294,144.5899811
647295,144.5899811
647296,144.5899811
647297,144.5899811
647298,144.5899811
647299,144.5899811
647300,144.5899811
647301,144.5899811
647302,144.5899811
647303,144.5899811
647304,144.5899811
647305,144.5899811
647306,144.5899811
647307,144.5899811
647308,144.5899811
647309,144.5899811
647310,144.5899811
647311,144.5899811
647312,144.5899811
647313,144.5899811
647314,144.5899811
647315,144.5899811
647316,144.5899811
647317,144.5899811
647318,144.5899811
647319,144.5899811
647320,144.5899811
647321,144.5899811
647371,142.9360199
647372,142.9360199
647373,142.9360199
647374,142.9360199
647375,142.9360199
647376,142.9360199
647377,142.9360199
647378,142.9360199
647379,142.9360199
647380,142.9360199
647381,142.9360199
647382,142.9360199
647383,142.9360199
647384,142.9360199
647385,142.9360199
647386,142.9360199
647387,142.9360199
647388,142.9360199
647389,142.9360199
647390,142.9360199
647391,142.9360199
647392,142.9360199
647393,142.9360199
647394,142.9360199
647395,142.9360199
647396,142.9360199
647397,142.9360199
647398,142.9360199
647399,142.9360199
647400,142.9360199
647401,142.9360199
647402,142.9360199
647403,142.9360199
647404,142.9360199
647405,142.9360199
647406,142.9360199
647407,142.9360199
647408,142.9360199
647409,142.9360199
647410,142.9360199
647411,142.9360199
647412,142.9360199
647413,142.9360199
647414,142.9360199
647415,142.9360199
647416,142.9360199
647417,142.9360199
647418,142.9360199
647419,142.9360199
647420,142.9360199
647421,142.9360199
647422,142.9360199
647423,142.9360199
647424,142.9360199
647425,142.9360199
647426,142.9360199
647427,142.9360199
647428,142.9360199
647429,142.9360199
647430,142.9360199
647431,142.9360199
647432,142.9360199
647433,142.9360199
647434,142.9360199
647435,142.9360199
647436,142.9360199
647437,142.9360199
647438,142.9360199
647439,142.9360199
647440,142.9360199
647441,142.9360199
647442,142.9360199
647443,142.9360199
647444,142.9360199
647445,142.9360199
647446,142.9360199
647447,142.9360199
647448,142.9360199
647449,142.9360199
647450,142.9360199
647451,142.9360199
647452,142.9360199
647453,142.9360199
647454,142.9360199
647455,142.9360199
647456,142.9360199
647457,142.9360199
647458,142.9360199
647459,142.9360199
647460,142.9360199
647461,142.9360199
647462,142.9360199
647463,142.9360199
647464,142.9360199
647465,142.9360199
647466,142.9360199
647467,142.9360199
647468,142.9360199
647469,142.9360199
647470,142.9360199
647471,142.9360199
647472,142.9360199
647473,142.9360199
647474,142.9360199
647475,142.9360199
647476,142.9360199
647477,142.9360199
647478,142.9360199
647479,142.9360199
647480,142.9360199
647481,142.9360199
647482,142.9360199
647483,142.9360199
647484,142.9360199
647485,142.9360199
647486,142.9360199
647487,142.9360199
647488,142.9360199
647489,142.9360199
647490,142.9360199
647491,142.9360199
647492,142.9360199
647493,142.9360199
647494,142.9360199
647495,142.9360199
647496,142.9360199
647497,142.9360199
647498,142.9360199
647499,142.9360199
647500,142.9360199
647501,142.9360199
647502,142.9360199
647503,142.9360199
647504,142.9360199
647505,142.9360199
647506,142.9360199
647507,142.9360199
647508,142.9360199
647509,142.9360199
647510,142.9360199
647511,142.9360199
647512,142.9360199
647513,142.9360199
647514,142.9360199
647515,142.9360199
647516,142.9360199
647517,142.9360199
647518,142.9360199
647519,142.9360199
647520,142.9360199
647521,142.9360199
647522,142.9360199
647523,142.9360199
647524,142.9360199
647525,142.9360199
647526,142.9360199
647527,142.9360199
647528,142.9360199
647529,142.9360199
647530,142.9360199
647531,142.9360199
647532,142.9360199
647533,142.9360199
647534,142.9360199
647535,142.9360199
647536,142.9360199
647537,142.9360199
647538,142.9360199
647539,142.9360199
647540,142.9360199
647541,142.9360199
647542,142.9360199
647543,142.9360199
647544,142.9360199
647545,142.9360199
647546,142.9360199
647547,142.9360199
647548,142.9360199
647549,142.9360199
647550,142.9360199
647551,142.9360199
647552,142.9360199
647553,142.9360199
647616,97.82871246
647617,97.82871246
647618,97.82871246
647619,97.82871246
647620,97.82871246
647621,97.82871246
647622,97.82871246
647623,97.82871246
647624,97.82871246
647625,97.82871246
647626,97.82871246
647627,97.82871246
647628,97.82871246
647629,97.82871246
647630,97.82871246
647631,97.82871246
647632,97.82871246
647633,97.82871246
647634,97.82871246
647635,97.82871246
647636,97.82871246
647637,97.82871246
647638,97.82871246
647639,97.82871246
647640,97.82871246
647641,97.82871246
647642,97.82871246
647643,97.82871246
647644,97.82871246
647645,97.82871246
647646,97.82871246
647647,97.82871246
647648,97.82871246
647649,97.82871246
647650,97.82871246
647651,97.82871246
647652,97.82871246
647653,97.82871246
647654,97.82871246
647655,97.82871246
647656,97.82871246
647657,97.82871246
647658,97.82871246
647659,97.82871246
647660,97.82871246
647661,97.82871246
647662,97.82871246
647663,97.82871246
647664,97.82871246
647665,97.82871246
647666,97.82871246
647667,97.82871246
647668,97.82871246
647669,97.82871246
647670,97.82871246
647671,97.82871246
647672,97.82871246
647673,97.82871246
647674,97.82871246
647675,97.82871246
647676,97.82871246
647677,97.82871246
647678,97.82871246
647679,97.82871246
647680,97.82871246
647681,97.82871246
647682,97.82871246
647683,97.82871246
647684,97.82871246
647685,97.82871246
647686,97.82871246
647687,97.82871246
647688,97.82871246
647689,97.82871246
647690,97.82871246
647691,97.82871246
647692,97.82871246
647693,97.82871246
647694,97.82871246
647695,97.82871246
647696,97.82871246
647697,97.82871246
647698,97.82871246
647699,97.82871246
647700,97.82871246
647701,97.82871246
647702,97.82871246
647703,97.82871246
647704,97.82871246
647705,97.82871246
647706,97.82871246
647707,97.82871246
647708,97.82871246
647709,97.82871246
647710,97.82871246
647711,97.82871246
647712,97.82871246
647713,97.82871246
647714,97.82871246
647715,97.82871246
647716,97.82871246
647717,97.82871246
647718,97.82871246
647719,97.82871246
647720,97.82871246
647721,97.82871246
647722,97.82871246
647723,97.82871246
647724,97.82871246
647725,97.82871246
647726,97.82871246
647727,97.82871246
647728,97.82871246
647729,97.82871246
647730,97.82871246
647731,97.82871246
647781,102.1175385
647782,102.1175385
647783,102.1175385
647784,102.1175385
647785,102.1175385
647786,102.1175385
647787,102.1175385
647788,102.1175385
647789,102.1175385
647790,102.1175385
647791,102.1175385
647792,102.1175385
647793,102.1175385
647794,102.1175385
647795,102.1175385
647796,102.1175385
647797,102.1175385
647798,102.1175385
647799,102.1175385
647800,102.1175385
647801,102.1175385
647802,102.1175385
647803,102.1175385
647804,102.1175385
647805,102.1175385
647806,102.1175385
647807,102.1175385
647808,102.1175385
647809,102.1175385
647810,102.1175385
647811,102.1175385
647812,102.1175385
647813,102.1175385
647814,102.1175385
647815,102.1175385
647816,102.1175385
647817,102.1175385
647818,102.1175385
647819,102.1175385
647820,102.1175385
647821,102.1175385
647822,102.1175385
647823,102.1175385
647824,102.1175385
647827,102.1175385
647828,102.1175385
647829,102.1175385
647830,102.1175385
647831,102.1175385
647832,102.1175385
647833,102.1175385
647834,102.1175385
647835,102.1175385
647836,102.1175385
647837,102.1175385
647838,102.1175385
647839,102.1175385
647840,102.1175385
647841,102.1175385
647842,102.1175385
647843,102.1175385
647844,102.1175385
647845,102.1175385
647846,102.1175385
647847,102.1175385
647848,102.1175385
647849,102.1175385
647852,102.1175385
647853,102.1175385
647854,102.1175385
647855,102.1175385
647856,102.1175385
647857,102.1175385
647858,102.1175385
647859,102.1175385
647860,102.1175385
647861,102.1175385
647862,102.1175385
647863,102.1175385
647864,102.1175385
647865,102.1175385
647866,102.1175385
647867,102.1175385
647868,102.1175385
647869,102.1175385
647870,102.1175385
647871,102.1175385
647872,102.1175385
647873,102.1175385
647874,102.1175385
647875,102.1175385
647876,102.1175385
647877,102.1175385
647878,102.1175385
647879,102.1175385
647880,102.1175385
647881,102.1175385
647882,102.1175385
647883,102.1175385
647884,102.1175385
647885,102.1175385
647886,102.1175385
647887,102.1175385
647888,102.1175385
647889,102.1175385
647890,102.1175385
647891,102.1175385
647892,102.1175385
647893,102.1175385
647894,102.1175385
647895,102.1175385
647896,102.1175385
647965,120.334259
647966,120.334259
647968,120.334259
647969,120.334259
647970,120.334259
647971,120.334259
647972,120.334259
647973,120.334259
647975,120.334259
647976,120.334259
647978,120.334259
647979,120.334259
647980,120.334259
647981,120.334259
647982,120.334259
647984,120.334259
647985,120.334259
647986,120.334259
647987,120.334259
647988,120.334259
647989,120.334259
647990,120.334259
647991,120.334259
647993,120.334259
647994,120.334259
647995,120.334259
647996,120.334259
647997,120.334259
647998,120.334259
647999,120.334259
648000,120.334259
648001,120.334259
648002,120.334259
648003,120.334259
648004,120.334259
648005,120.334259
648006,120.334259
648007,120.334259
648008,120.334259
648009,120.334259
648012,120.334259
648013,120.334259
648014,120.334259
648015,120.334259
648016,120.334259
648017,120.334259
648018,120.334259
648019,120.334259
648020,120.334259
648021,120.334259
648022,120.334259
648023,120.334259
648024,120.334259
648025,120.334259
648026,120.334259
648027,120.334259
648028,120.334259
648029,120.334259
648030,120.334259
648031,120.334259
648032,120.334259
648033,120.334259
648034,120.334259
648035,120.334259
648036,120.334259
648037,120.334259
648038,120.334259
648039,120.334259
648040,120.334259
648041,120.334259
648042,120.334259
648043,120.334259
648044,120.334259
648045,120.334259
648046,120.334259
648047,120.334259
648048,120.334259
648049,120.334259
648050,120.334259
648100,99.5692215
648101,99.5692215
648102,99.5692215
648103,99.5692215
648104,99.5692215
648105,99.5692215
648106,99.5692215
648107,99.5692215
648108,99.5692215
648109,99.5692215
648111,99.5692215
648112,99.5692215
648113,99.5692215
648114,99.5692215
648115,99.5692215
648116,99.5692215
648117,99.5692215
648119,99.5692215
648120,99.5692215
648121,99.5692215
648122,99.5692215
648123,99.5692215
648124,99.5692215
648125,99.5692215
648126,99.5692215
648127,99.5692215
648128,99.5692215
648129,99.5692215
648130,99.5692215
648131,99.5692215
648132,99.5692215
648133,99.5692215
648134,99.5692215
648135,99.5692215
648136,99.5692215
648137,99.5692215
648138,99.5692215
648139,99.5692215
648140,99.5692215
648141,99.5692215
648142,99.5692215
648143,99.5692215
648144,99.5692215
648145,99.5692215
648146,99.5692215
648147,99.5692215
648148,99.5692215
648149,99.5692215
648150,99.5692215
648151,99.5692215
648152,99.5692215
648153,99.5692215
648154,99.5692215
648155,99.5692215
648156,99.5692215
648157,99.5692215
648158,99.5692215
648159,99.5692215
648160,99.5692215
648161,99.5692215
648162,99.5692215
648163,99.5692215
648164,99.5692215
648165,99.5692215
648166,99.5692215
648167,99.5692215
648168,99.5692215
648169,99.5692215
648170,99.5692215
648171,99.5692215
648172,99.5692215
648173,99.5692215
648174,99.5692215
648175,99.5692215
648176,99.5692215
648177,99.5692215
648178,99.5692215
648179,99.5692215
648180,99.5692215
648181,99.5692215
648182,99.5692215
648183,99.5692215
648184,99.5692215
648185,99.5692215
648233,286.7513123
648234,286.7513123
648235,286.7513123
648236,286.7513123
648237,286.7513123
648238,286.7513123
648239,286.7513123
648240,286.7513123
648241,286.7513123
648242,286.7513123
648243,286.7513123
648244,286.7513123
648245,286.7513123
648246,286.7513123
648247,286.7513123
648248,286.7513123
648249,286.7513123
648250,286.7513123
648251,286.7513123
648252,286.7513123
648253,286.7513123
648254,286.7513123
648255,286.7513123
648256,286.7513123
648257,286.7513123
648258,286.7513123
648259,286.7513123
648260,286.7513123
648261,286.7513123
648262,286.7513123
648263,286.7513123
648264,286.7513123
648265,286.7513123
648266,286.7513123
648267,286.7513123
648268,286.7513123
648269,286.7513123
648270,286.7513123
648271,286.7513123
648272,286.7513123
648273,286.7513123
648274,286.7513123
648275,286.7513123
648276,286.7513123
648277,286.7513123
648278,286.7513123
648279,286.7513123
648280,286.7513123
648281,286.7513123
648282,286.7513123
648283,286.7513123
648284,286.7513123
648285,286.7513123
648286,286.7513123
648287,286.7513123
648288,286.7513123
648289,286.7513123
648290,286.7513123
648291,286.7513123
648292,286.7513123
648293,286.7513123
648294,286.7513123
648295,286.7513123
648296,286.7513123
648297,286.7513123
648298,286.7513123
648299,286.7513123
648300,286.7513123
648301,286.7513123
648302,286.7513123
648303,286.7513123
648304,286.7513123
648305,286.7513123
648306,286.7513123
648307,286.7513123
648308,286.7513123
648309,286.7513123
648310,286.7513123
648311,286.7513123
648312,286.7513123
648313,286.7513123
648314,286.7513123
648315,286.7513123
648316,286.7513123
648317,286.7513123
648318,286.7513123
648319,286.7513123
648320,286.7513123
648321,286.7513123
648322,286.7513123
648323,286.7513123
648324,286.7513123
648325,286.7513123
648326,286.7513123
648327,286.7513123
648328,286.7513123
648329,286.7513123
648330,286.7513123
648331,286.7513123
648332,286.7513123
648333,286.7513123
648334,286.7513123
648335,286.7513123
648336,286.7513123
648337,286.7513123
648338,286.7513123
648339,286.7513123
648340,286.7513123
648341,286.7513123
648342,286.7513123
648343,286.7513123
648344,286.7513123
648345,286.7513123
648346,286.7513123
648347,286.7513123
648348,286.7513123
648349,286.7513123
648350,286.7513123
648351,286.7513123
648352,286.7513123
648353,286.7513123
648354,286.7513123
648355,286.7513123
648356,286.7513123
648357,286.7513123
648358,286.7513123
648359,286.7513123
648360,286.7513123
648361,286.7513123
648362,286.7513123
648363,286.7513123
648364,286.7513123
648365,286.7513123
648366,286.7513123
648367,286.7513123
648368,286.7513123
648369,286.7513123
648370,286.7513123
648371,286.7513123
648372,286.7513123
648373,286.7513123
648374,286.7513123
648375,286.7513123
648376,286.7513123
648377,286.7513123
648378,286.7513123
648379,286.7513123
648380,286.7513123
648381,286.7513123
648382,286.7513123
648383,286.7513123
648384,286.7513123
648385,286.7513123
648386,286.7513123
648387,286.7513123
648388,286.7513123
648389,286.7513123
648390,286.7513123
648391,286.7513123
648392,286.7513123
648393,286.7513123
648394,286.7513123
648395,286.7513123
648396,286.7513123
648397,286.7513123
648398,286.7513123
648399,286.7513123
648400,286.7513123
648401,286.7513123
648402,286.7513123
648403,286.7513123
648404,286.7513123
648405,286.7513123
648406,286.7513123
648407,286.7513123
648408,286.7513123
648409,286.7513123
648410,286.7513123
648411,286.7513123
648412,286.7513123
648413,286.7513123
648414,286.7513123
648415,286.7513123
648416,286.7513123
648417,286.7513123
648418,286.7513123
648419,286.7513123
648420,286.7513123
648421,286.7513123
648422,286.7513123
648423,286.7513123
648424,286.7513123
648425,286.7513123
648426,286.7513123
648427,286.7513123
648428,286.7513123
648429,286.7513123
648430,286.7513123
648431,286.7513123
648432,286.7513123
648433,286.7513123
648434,286.7513123
648435,286.7513123
648436,286.7513123
648437,286.7513123
648438,286.7513123
648439,286.7513123
648440,286.7513123
648441,286.7513123
648442,286.7513123
648443,286.7513123
648444,286.7513123
648445,286.7513123
648446,286.7513123
648447,286.7513123
648448,286.7513123
648449,286.7513123
648450,286.7513123
648451,286.7513123
648452,286.7513123
648453,286.7513123
648454,286.7513123
648455,286.7513123
648456,286.7513123
648457,286.7513123
648458,286.7513123
648459,286.7513123
648460,286.7513123
648461,286.7513123
648462,286.7513123
648463,286.7513123
648464,286.7513123
648465,286.7513123
648466,286.7513123
648467,286.7513123
648468,286.7513123
648469,286.7513123
648470,286.7513123
648471,286.7513123
648472,286.7513123
648473,286.7513123
648474,286.7513123
648475,286.7513123
648476,286.7513123
648477,286.7513123
648478,286.7513123
648479,286.7513123
648480,286.7513123
648481,286.7513123
648482,286.7513123
648483,286.7513123
648484,286.7513123
648485,286.7513123
648486,286.7513123
648487,286.7513123
648488,286.7513123
648489,286.7513123
648490,286.7513123
648491,286.7513123
648492,286.7513123
648493,286.7513123
648494,286.7513123
648495,286.7513123
648496,286.7513123
648497,286.7513123
648498,286.7513123
648499,286.7513123
648500,286.7513123
648501,286.7513123
648502,286.7513123
648503,286.7513123
648504,286.7513123
648505,286.7513123
648506,286.7513123
648507,286.7513123
648508,286.7513123
648509,286.7513123
648510,286.7513123
648511,286.7513123
648512,286.7513123
648513,286.7513123
648514,286.7513123
648515,286.7513123
648516,286.7513123
648517,286.7513123
648518,286.7513123
648519,286.7513123
648520,286.7513123
648521,286.7513123
648522,286.7513123
648523,286.7513123
648524,286.7513123
648525,286.7513123
648526,286.7513123
648527,286.7513123
648528,286.7513123
648529,286.7513123
648530,286.7513123
648531,286.7513123
648532,286.7513123
648533,286.7513123
648534,286.7513123
648535,286.7513123
648536,286.7513123
648537,286.7513123
648538,286.7513123
648539,286.7513123
648540,286.7513123
648541,286.7513123
648542,286.7513123
648543,286.7513123
648544,286.7513123
648545,286.7513123
648546,286.7513123
648547,286.7513123
648548,286.7513123
648549,286.7513123
648550,286.7513123
648551,286.7513123
648552,286.7513123
648553,286.7513123
648554,286.7513123
648555,286.7513123
648556,286.7513123
648557,286.7513123
648558,286.7513123
648559,286.7513123
648560,286.7513123
648561,286.7513123
648562,286.7513123
648563,286.7513123
648564,286.7513123
648565,286.7513123
648566,286.7513123
648567,286.7513123
648568,286.7513123
648569,286.7513123
648570,286.7513123
648571,286.7513123
648572,286.7513123
648573,286.7513123
648574,286.7513123
648575,286.7513123
648576,286.7513123
648577,286.7513123
648578,286.7513123
648579,286.7513123
648580,286.7513123
648581,286.7513123
648582,286.7513123
648583,286.7513123
648584,286.7513123
648585,286.7513123
648586,286.7513123
648587,286.7513123
648588,286.7513123
648589,286.7513123
648590,286.7513123
648591,286.7513123
648592,286.7513123
648593,286.7513123
648594,286.7513123
648595,286.7513123
648596,286.7513123
648597,286.7513123
648598,286.7513123
648599,286.7513123
648600,286.7513123
648601,286.7513123
648602,286.7513123
648603,286.7513123
648604,286.7513123
648605,286.7513123
648606,286.7513123
648607,286.7513123
648608,286.7513123
648609,286.7513123
648610,286.7513123
648611,286.7513123
648612,286.7513123
648613,286.7513123
648614,286.7513123
648615,286.7513123
648616,286.7513123
648617,286.7513123
648618,286.7513123
648619,286.7513123
648620,286.7513123
648621,286.7513123
648622,286.7513123
648623,286.7513123
648624,286.7513123
648625,286.7513123
648626,286.7513123
648627,286.7513123
648628,286.7513123
648629,286.7513123
648630,286.7513123
648631,286.7513123
648632,286.7513123
648633,286.7513123
648634,286.7513123
648635,286.7513123
648636,286.7513123
648637,286.7513123
648638,286.7513123
648639,286.7513123
648640,286.7513123
648641,286.7513123
648642,286.7513123
648643,286.7513123
648644,286.7513123
648645,286.7513123
648646,286.7513123
648647,286.7513123
648648,286.7513123
648649,286.7513123
648650,286.7513123
648651,286.7513123
648652,286.7513123
648653,286.7513123
648654,286.7513123
648655,286.7513123
648704,311.94104
648705,311.94104
648706,311.94104
648707,311.94104
648708,311.94104
648709,311.94104
648710,311.94104
648711,311.94104
648712,311.94104
648713,311.94104
648714,311.94104
648715,311.94104
648716,311.94104
648717,311.94104
648718,311.94104
648719,311.94104
648720,311.94104
648721,311.94104
648722,311.94104
648723,311.94104
648724,311.94104
648725,311.94104
648726,311.94104
648727,311.94104
648728,311.94104
648729,311.94104
648730,311.94104
648731,311.94104
648732,311.94104
648733,311.94104
648734,311.94104
648735,311.94104
648736,311.94104
648737,311.94104
648738,311.94104
648739,311.94104
648740,311.94104
648741,311.94104
648742,311.94104
648743,311.94104
648744,311.94104
648745,311.94104
648746,311.94104
648747,311.94104
648748,311.94104
648749,311.94104
648750,311.94104
648751,311.94104
648752,311.94104
648753,311.94104
648754,311.94104
648755,311.94104
